month,state,permit,permit_recheck,handgun,long_gun,other_gun,multiple,other_sale_types,checks_combined
Jun-00,Puerto Rico,0,,361,89,,4,0,454
Jun-00,Rhode Island,0,,355,273,,54,0,682
Jun-00,South Carolina,491,,3557,3342,,93,0,7483
Jun-00,South Dakota,0,,417,1457,,31,0,1905
Jun-00,Tennessee,0,,6777,5604,,215,0,12596
Jun-00,Texas,6005,,14721,20585,,732,0,42043
Jun-00,Utah,0,,1487,2433,,44,0,3964
Jun-00,Vermont,0,,435,690,,4,1,1130
Jun-00,Virgin Islands,0,,0,0,,0,0,0
Jun-00,Virginia,0,,5088,5883,,158,0,11129
Jun-00,Washington,1083,,2539,5128,,138,22,8910
Jun-00,West Virginia,0,,2802,4452,,143,0,7397
Jun-00,Wisconsin,0,,2772,6379,,9,0,9160
Jun-00,Wyoming,206,,767,1325,,41,0,2339
May-00,Alabama,0,,5681,5940,,211,0,11832
May-00,Alaska,0,,983,2015,,71,0,3069
May-00,Arizona,703,,5115,4040,,232,692,10782
May-00,Arkansas,588,,3314,5383,,177,0,9462
May-00,California,17746,,23637,21526,,0,0,62909
May-00,Colorado,0,,7646,9195,,821,8,17670
May-00,Connecticut,6927,,0,0,,0,5,6932
May-00,Delaware,0,,398,458,,14,0,870
May-00,District of Columbia,0,,2,0,,0,0,2
May-00,Florida,0,,9593,6685,,332,1817,18427
May-00,Georgia,3299,,5843,4990,,204,5221,19557
May-00,Guam,0,,9,7,,2,0,18
May-00,Hawaii,452,,0,0,,0,0,452
May-00,Idaho,0,,1563,2908,,97,710,5278
May-00,Illinois,20771,,4626,5124,,143,0,30664
May-00,Indiana,6772,,1763,2698,,5,0,11238
May-00,Iowa,2628,,29,1511,,4,7,4179
May-00,Kansas,0,,2182,3157,,154,0,5493
May-00,Kentucky,0,,5982,6622,,309,0,12913
May-00,Louisiana,2,,4323,4558,,183,0,9066
May-00,Maine,0,,922,1466,,46,0,2434
May-00,Mariana Islands,0,,1,1,,0,0,2
May-00,Maryland,3052,,143,2300,,13,0,5508
May-00,Massachusetts,871,,948,614,,19,221,2673
May-00,Michigan,9575,,73,8599,,3,0,18250
May-00,Minnesota,2400,,2243,5585,,89,0,10317
May-00,Mississippi,0,,4141,4206,,111,0,8458
May-00,Missouri,0,,2675,7818,,81,0,10574
May-00,Montana,0,,1586,3536,,100,0,5222
May-00,Nebraska,945,,26,1229,,2,0,2202
May-00,Nevada,0,,2006,1676,,117,0,3799
May-00,New Hampshire,43,,1002,1444,,9,0,2498
May-00,New Jersey,0,,1246,1452,,46,2,2746
May-00,New Mexico,0,,2405,3227,,127,0,5759
May-00,New York,4241,,737,5148,,7,24,10157
May-00,North Carolina,8053,,1203,7626,,92,0,16974
May-00,North Dakota,277,,406,1243,,22,0,1948
May-00,Ohio,3,,6753,8260,,363,0,15379
May-00,Oklahoma,0,,3634,5445,,244,0,9323
May-00,Oregon,0,,3827,5258,,151,0,9236
May-00,Pennsylvania,447,,2,30655,,1692,0,32796
May-00,Puerto Rico,0,,329,87,,9,0,425
May-00,Rhode Island,0,,333,256,,80,0,669
May-00,South Carolina,485,,3332,2901,,92,0,6810
May-00,South Dakota,0,,431,1455,,15,0,1901
May-00,Tennessee,0,,7082,5646,,240,0,12968
May-00,Texas,7547,,14332,19248,,819,1,41947
May-00,Utah,0,,1530,2425,,51,0,4006
May-00,Vermont,0,,475,733,,14,0,1222
May-00,Virgin Islands,0,,0,0,,0,0,0
May-00,Virginia,0,,5497,5727,,128,0,11352
May-00,Washington,1236,,2661,4836,,136,11,8880
May-00,West Virginia,0,,2632,4378,,133,0,7143
May-00,Wisconsin,6,,3070,6845,,7,0,9928
May-00,Wyoming,133,,743,1285,,41,0,2202
Apr-00,Alabama,0,,6429,6406,,182,0,13017
Apr-00,Alaska,0,,1241,2110,,81,0,3432
Apr-00,Arizona,1183,,5884,4542,,198,139,11946
Apr-00,Arkansas,680,,3647,6410,,171,0,10908
Apr-00,California,18461,,24372,22963,,0,0,65796
Apr-00,Colorado,0,,9910,10726,,1141,1,21778
Apr-00,Connecticut,7009,,5,1,,0,6,7021
Apr-00,Delaware,0,,465,632,,11,0,1108
Apr-00,District of Columbia,0,,3,0,,0,0,3
Apr-00,Florida,0,,10156,7068,,330,1158,18712
Apr-00,Georgia,3420,,6666,6015,,180,5460,21741
Apr-00,Guam,0,,9,6,,0,0,15
Apr-00,Hawaii,419,,0,0,,0,0,419
Apr-00,Idaho,0,,1688,3332,,92,1169,6281
Apr-00,Illinois,23195,,5361,5945,,172,0,34673
Apr-00,Indiana,3797,,1821,7664,,2,0,13284
Apr-00,Iowa,3205,,34,2250,,1,11,5501
Apr-00,Kansas,0,,2206,3563,,127,0,5896
Apr-00,Kentucky,0,,6728,9352,,307,0,16387
Apr-00,Louisiana,0,,4918,4695,,163,0,9776
Apr-00,Maine,0,,1014,1896,,56,0,2966
Apr-00,Mariana Islands,0,,0,0,,0,0,0
Apr-00,Maryland,4189,,105,3141,,5,0,7440
Apr-00,Massachusetts,831,,1617,834,,39,279,3600
Apr-00,Michigan,10904,,104,11320,,5,0,22333
Apr-00,Minnesota,2865,,2930,8899,,87,0,14781
Apr-00,Mississippi,4,,4375,4628,,140,0,9147
Apr-00,Missouri,0,,3194,10893,,138,0,14225
Apr-00,Montana,0,,1761,3872,,111,0,5744
Apr-00,Nebraska,1221,,34,1392,,3,0,2650
Apr-00,Nevada,0,,2040,1817,,106,0,3963
Apr-00,New Hampshire,47,,1135,1922,,11,0,3115
Apr-00,New Jersey,0,,1559,1396,,30,1,2986
Apr-00,New Mexico,0,,2302,3797,,141,0,6240
Apr-00,New York,3995,,850,7639,,6,34,12524
Apr-00,North Carolina,8225,,1154,9381,,81,0,18841
Apr-00,North Dakota,288,,539,1652,,19,0,2498
Apr-00,Ohio,0,,9283,11404,,483,0,21170
Apr-00,Oklahoma,0,,4588,6688,,240,0,11516
Apr-00,Oregon,0,,4327,6503,,163,0,10993
Apr-00,Pennsylvania,369,,0,37781,,1039,0,39189
Apr-00,Puerto Rico,0,,331,61,,14,0,406
Apr-00,Rhode Island,0,,392,303,,89,0,784
Apr-00,South Carolina,492,,3514,3478,,81,0,7565
Apr-00,South Dakota,0,,536,1747,,17,0,2300
Apr-00,Tennessee,0,,7564,6545,,235,0,14344
Apr-00,Texas,5756,,14985,20674,,788,1,42204
Apr-00,Utah,0,,1655,2672,,52,0,4379
Apr-00,Vermont,0,,580,1116,,12,0,1708
Apr-00,Virgin Islands,0,,0,0,,0,0,0
Apr-00,Virginia,0,,6182,7052,,127,0,13361
Apr-00,Washington,1299,,2849,5406,,135,22,9711
Apr-00,West Virginia,0,,3002,6087,,166,0,9255
Apr-00,Wisconsin,1,,3704,10727,,9,0,14441
Apr-00,Wyoming,205,,790,1531,,37,0,2563
Mar-00,Alabama,9,,7781,8947,,264,0,17001
Mar-00,Alaska,0,,1163,1826,,65,0,3054
Mar-00,Arizona,1839,,6811,5164,,280,31,14125
Mar-00,Arkansas,893,,4607,8261,,223,0,13984
Mar-00,California,15339,,25411,24145,,0,0,64895
Mar-00,Colorado,0,,12054,14284,,1317,3,27658
Mar-00,Connecticut,8783,,0,0,,0,4,8787
Mar-00,Delaware,0,,543,694,,14,0,1251
Mar-00,District of Columbia,0,,2,0,,0,0,2
Mar-00,Florida,0,,11262,8575,,387,1449,21673
Mar-00,Georgia,4432,,8428,8768,,237,8967,30832
Mar-00,Guam,0,,12,11,,0,0,23
Mar-00,Hawaii,574,,0,0,,0,0,574
Mar-00,Idaho,0,,1843,3617,,102,1149,6711
Mar-00,Illinois,29711,,6602,7597,,199,0,44109
Mar-00,Indiana,0,,2606,12476,,11,0,15093
Mar-00,Iowa,5083,,50,2844,,5,12,7994
Mar-00,Kansas,0,,3464,4741,,150,0,8355
Mar-00,Kentucky,0,,8289,10669,,406,0,19364
Mar-00,Louisiana,0,,6149,5977,,210,0,12336
Mar-00,Maine,0,,1410,2061,,43,0,3514
Mar-00,Mariana Islands,0,,0,0,,0,0,0
Mar-00,Maryland,3971,,152,3351,,8,0,7482
Mar-00,Massachusetts,724,,1658,860,,29,276,3547
Mar-00,Michigan,13702,,89,12135,,9,0,25935
Mar-00,Minnesota,4089,,3710,9318,,101,0,17218
Mar-00,Mississippi,0,,5636,6530,,175,0,12341
Mar-00,Missouri,0,,4085,12164,,152,0,16401
Mar-00,Montana,0,,1938,3932,,132,0,6002
Mar-00,Nebraska,1812,,39,1676,,4,0,3531
Mar-00,Nevada,0,,2287,1991,,146,0,4424
Mar-00,New Hampshire,44,,1464,1848,,6,0,3362
Mar-00,New Jersey,0,,1684,1508,,71,4,3267
Mar-00,New Mexico,0,,3174,4399,,151,0,7724
Mar-00,New York,3946,,1316,7591,,16,88,12957
Mar-00,North Carolina,11969,,1412,11467,,94,0,24942
Mar-00,North Dakota,225,,647,1762,,22,0,2656
Mar-00,Ohio,0,,11022,13025,,649,0,24696
Mar-00,Oklahoma,0,,4864,7578,,260,0,12702
Mar-00,Oregon,12,,5386,6908,,169,0,12475
Mar-00,Pennsylvania,518,,0,47342,,740,0,48600
Mar-00,Puerto Rico,0,,543,70,,7,0,620
Mar-00,Rhode Island,0,,464,352,,123,0,939
Mar-00,South Carolina,724,,4768,5170,,111,0,10773
Mar-00,South Dakota,0,,603,1881,,16,0,2500
Mar-00,Tennessee,0,,10389,9252,,299,0,19940
Mar-00,Texas,6480,,19236,25024,,912,14,51666
Mar-00,Utah,0,,2099,3376,,74,0,5549
Mar-00,Vermont,0,,702,1242,,17,0,1961
Mar-00,Virgin Islands,0,,0,0,,0,0,0
Mar-00,Virginia,0,,8120,9611,,177,0,17908
Mar-00,Washington,1629,,3630,6327,,157,20,11763
Mar-00,West Virginia,0,,4101,6567,,186,1,10855
Mar-00,Wisconsin,0,,4480,12120,,15,0,16615
Mar-00,Wyoming,364,,965,1665,,53,0,3047
Feb-00,Alabama,0,,8710,10309,,290,0,19309
Feb-00,Alaska,0,,995,1556,,69,0,2620
Feb-00,Arizona,1630,,6612,5254,,319,67,13882
Feb-00,Arkansas,426,,5268,10046,,335,0,16075
Feb-00,California,13340,,23175,22390,,0,0,58905
Feb-00,Colorado,0,,10847,12928,,1036,1,24812
Feb-00,Connecticut,7640,,0,0,,0,5,7645
Feb-00,Delaware,0,,487,644,,2,0,1133
Feb-00,District of Columbia,0,,1,0,,0,0,1
Feb-00,Florida,0,,11071,9088,,431,1681,22271
Feb-00,Georgia,3863,,9255,9820,,256,10920,34114
Feb-00,Guam,0,,11,5,,0,0,16
Feb-00,Hawaii,511,,0,0,,0,0,511
Feb-00,Idaho,0,,1818,3373,,131,1018,6340
Feb-00,Illinois,24684,,6515,7141,,188,0,38528
Feb-00,Indiana,0,,2452,12274,,6,0,14732
Feb-00,Iowa,4825,,46,2776,,7,7,7661
Feb-00,Kansas,0,,3182,4811,,226,0,8219
Feb-00,Kentucky,0,,9215,11955,,451,0,21621
Feb-00,Louisiana,0,,6288,6746,,246,0,13280
Feb-00,Maine,0,,1057,1614,,52,0,2723
Feb-00,Mariana Islands,0,,0,0,,0,0,0
Feb-00,Maryland,3028,,167,3358,,13,0,6566
Feb-00,Massachusetts,406,,1394,730,,23,272,2825
Feb-00,Michigan,10620,,85,11080,,8,0,21793
Feb-00,Minnesota,3075,,2743,6831,,103,0,12752
Feb-00,Mississippi,0,,6988,7932,,249,0,15169
Feb-00,Missouri,1,,4077,12722,,133,0,16933
Feb-00,Montana,0,,1699,3477,,125,0,5301
Feb-00,Nebraska,1552,,52,1678,,2,0,3284
Feb-00,Nevada,0,,2297,1988,,147,0,4432
Feb-00,New Hampshire,44,,1173,1474,,3,0,2694
Feb-00,New Jersey,0,,1366,1366,,46,0,2778
Feb-00,New Mexico,0,,2964,4520,,203,0,7687
Feb-00,New York,3986,,960,6116,,8,36,11106
Feb-00,North Carolina,11945,,1747,13279,,154,0,27125
Feb-00,North Dakota,198,,497,1380,,24,0,2099
Feb-00,Ohio,0,,10979,12697,,528,0,24204
Feb-00,Oklahoma,3,,5465,9111,,386,7,14972
Feb-00,Oregon,0,,4920,6442,,189,0,11551
Feb-00,Pennsylvania,418,,0,36991,,522,0,37931
Feb-00,Puerto Rico,0,,347,61,,10,0,418
Feb-00,Rhode Island,0,,442,317,,94,0,853
Feb-00,South Carolina,799,,5389,5524,,139,0,11851
Feb-00,South Dakota,0,,531,1728,,29,0,2288
Feb-00,Tennessee,0,,10708,10149,,321,0,21178
Feb-00,Texas,5275,,19266,27237,,1083,0,52861
Feb-00,Utah,0,,2357,3406,,68,0,5831
Feb-00,Vermont,0,,579,981,,30,0,1590
Feb-00,Virgin Islands,0,,0,0,,0,0,0
Feb-00,Virginia,0,,6927,8623,,244,0,15794
Feb-00,Washington,1377,,3163,5791,,192,11,10534
Feb-00,West Virginia,0,,3957,7330,,259,0,11546
Feb-00,Wisconsin,0,,3830,9172,,11,0,13013
Feb-00,Wyoming,268,,906,1729,,53,0,2956
Jan-00,Alabama,0,,7542,10009,,309,0,17860
Jan-00,Alaska,0,,809,1288,,52,0,2149
Jan-00,Arizona,1372,,5761,4762,,235,62,12192
Jan-00,Arkansas,804,,3684,7911,,193,0,12592
Jan-00,California,12259,,22711,22830,,0,0,57800
Jan-00,Colorado,0,,9950,12557,,1104,3,23614
Jan-00,Connecticut,7652,,3,3,,0,3,7661
Jan-00,Delaware,0,,429,616,,12,0,1057
Jan-00,District of Columbia,0,,4,0,,0,0,4
Jan-00,Florida,0,,9967,8871,,340,1891,21069
Jan-00,Georgia,3983,,7828,8832,,246,9044,29933
Jan-00,Guam,0,,6,16,,1,0,23
Jan-00,Hawaii,576,,0,0,,0,0,576
Jan-00,Idaho,0,,1493,2740,,79,972,5284
Jan-00,Illinois,25829,,6205,7059,,180,0,39273
Jan-00,Indiana,0,,2230,12428,,5,0,14663
Jan-00,Iowa,5989,,42,2563,,2,23,8619
Jan-00,Kansas,0,,2994,4852,,141,0,7987
Jan-00,Kentucky,0,,7404,9685,,370,0,17459
Jan-00,Louisiana,0,,5333,7232,,202,0,12767
Jan-00,Maine,0,,962,1602,,42,0,2606
Jan-00,Mariana Islands,0,,0,0,,0,0,0
Jan-00,Maryland,2715,,141,2896,,6,0,5758
Jan-00,Massachusetts,490,,1044,706,,18,320,2578
Jan-00,Michigan,11037,,70,10116,,4,0,21227
Jan-00,Minnesota,2469,,2486,5074,,75,0,10104
Jan-00,Mississippi,0,,4960,7057,,183,0,12200
Jan-00,Missouri,0,,3288,10698,,186,0,14172
Jan-00,Montana,0,,1392,2922,,93,0,4407
Jan-00,Nebraska,1430,,41,1722,,3,0,3196
Jan-00,Nevada,0,,2220,1887,,131,0,4238
Jan-00,New Hampshire,20,,1134,1581,,18,0,2753
Jan-00,New Jersey,0,,1147,1419,,36,12,2614
Jan-00,New Mexico,0,,2408,3766,,125,0,6299
Jan-00,New York,4634,,691,5567,,9,56,10957
Jan-00,North Carolina,11115,,1296,11405,,94,0,23910
Jan-00,North Dakota,126,,456,1232,,20,0,1834
Jan-00,Ohio,0,,8932,10795,,473,0,20200
Jan-00,Oklahoma,0,,4388,7340,,229,0,11957
Jan-00,Oregon,0,,4251,5248,,159,0,9658
Jan-00,Pennsylvania,521,,1,33945,,653,0,35120
Jan-00,Puerto Rico,0,,185,57,,5,0,247
Jan-00,Rhode Island,0,,346,338,,90,0,774
Jan-00,South Carolina,563,,4275,4964,,103,0,9905
Jan-00,South Dakota,0,,448,1527,,22,0,1997
Jan-00,Tennessee,0,,9426,9238,,264,0,18928
Jan-00,Texas,4957,,16975,25892,,800,2,48626
Jan-00,Utah,0,,1788,2782,,41,0,4611
Jan-00,Vermont,0,,433,679,,11,0,1123
Jan-00,Virgin Islands,0,,0,0,,0,0,0
Jan-00,Virginia,0,,6044,7453,,139,0,13636
Jan-00,Washington,1309,,2794,4919,,126,23,9171
Jan-00,West Virginia,0,,3059,5374,,156,0,8589
Jan-00,Wisconsin,0,,3425,6937,,6,0,10368
Jan-00,Wyoming,312,,776,1385,,35,0,2508
Dec-99,Alabama,0,,10923,29890,,370,0,41183
Dec-99,Alaska,0,,1354,2833,,77,0,4264
Dec-99,Arizona,1300,,9128,10665,,373,55,21521
Dec-99,Arkansas,372,,5482,19908,,296,0,26058
Dec-99,California,9163,,49418,77697,,0,0,136278
Dec-99,Colorado,0,,16919,27112,,1365,1,45397
Dec-99,Connecticut,4041,,1944,2367,,3,21,8376
Dec-99,Delaware,0,,795,2146,,28,0,2969
Dec-99,District of Columbia,0,,2,0,,0,0,2
Dec-99,Florida,0,,14736,24200,,598,3277,42811
Dec-99,Georgia,4275,,16017,27898,,472,20631,69293
Dec-99,Guam,0,,14,13,,0,0,27
Dec-99,Hawaii,671,,0,0,,0,0,671
Dec-99,Idaho,0,,2456,5936,,113,774,9279
Dec-99,Illinois,26777,,9292,15448,,279,0,51796
Dec-99,Indiana,0,,4311,20476,,11,0,24798
Dec-99,Iowa,6271,,50,7721,,3,10,14055
Dec-99,Kansas,0,,3700,11091,,210,0,15001
Dec-99,Kentucky,0,,11426,23480,,502,0,35408
Dec-99,Louisiana,0,,7460,22840,,292,0,30592
Dec-99,Maine,0,,1320,3561,,71,0,4952
Dec-99,Mariana Islands,0,,0,0,,0,0,0
Dec-99,Maryland,3662,,209,8127,,8,0,12006
Dec-99,Massachusetts,518,,1377,1358,,29,216,3498
Dec-99,Michigan,12166,,112,26295,,9,0,38582
Dec-99,Minnesota,2732,,3613,12175,,103,0,18623
Dec-99,Mississippi,0,,7253,21383,,255,0,28891
Dec-99,Missouri,1,,4792,23830,,158,0,28781
Dec-99,Montana,0,,1976,5158,,94,0,7228
Dec-99,Nebraska,1714,,54,5388,,5,0,7161
Dec-99,Nevada,0,,3593,4569,,203,0,8365
Dec-99,New Hampshire,0,,1680,3083,,13,0,4776
Dec-99,New Jersey,0,,1468,3129,,64,6,4667
Dec-99,New Mexico,0,,3919,7953,,251,0,12123
Dec-99,New York,4912,,778,14673,,10,42,20415
Dec-99,North Carolina,12465,,1725,33628,,103,0,47921
Dec-99,North Dakota,103,,549,2648,,17,0,3317
Dec-99,Ohio,0,,14076,26744,,676,0,41496
Dec-99,Oklahoma,0,,6746,17121,,388,0,24255
Dec-99,Oregon,0,,7507,13070,,240,0,20817
Dec-99,Pennsylvania,532,,1,56133,,1308,0,57974
Dec-99,Puerto Rico,0,,392,94,,6,0,492
Dec-99,Rhode Island,0,,482,620,,123,0,1225
Dec-99,South Carolina,466,,6716,14799,,155,0,22136
Dec-99,South Dakota,0,,575,3367,,22,0,3964
Dec-99,Tennessee,0,,14717,26478,,442,0,41637
Dec-99,Texas,4714,,26652,69368,,1281,0,102015
Dec-99,Utah,0,,3400,8661,,89,0,12150
Dec-99,Vermont,0,,678,1726,,21,0,2425
Dec-99,Virgin Islands,0,,0,0,,0,0,0
Dec-99,Virginia,0,,10238,19346,,228,0,29812
Dec-99,Washington,1297,,3847,12408,,159,35,17746
Dec-99,West Virginia,0,,4618,11087,,206,0,15911
Dec-99,Wisconsin,0,,4753,14191,,8,0,18952
Dec-99,Wyoming,112,,1165,2914,,49,1,4241
Nov-99,Alabama,0,,7677,21455,,313,0,29445
Nov-99,Alaska,0,,1056,2048,,65,0,3169
Nov-99,Arizona,1534,,5709,6185,,286,0,13714
Nov-99,Arkansas,254,,3877,19531,,284,0,23946
Nov-99,California,10394,,33398,46599,,0,0,90391
Nov-99,Colorado,0,,11344,18611,,854,2,30811
Nov-99,Connecticut,2201,,1807,2583,,8,15,6614
Nov-99,Delaware,0,,625,1760,,18,0,2403
Nov-99,District of Columbia,0,,0,0,,0,0,0
Nov-99,Florida,0,,10440,15319,,399,2332,28490
Nov-99,Georgia,3651,,7789,17248,,265,12156,41109
Nov-99,Guam,0,,12,11,,0,0,23
Nov-99,Hawaii,566,,0,0,,0,0,566
Nov-99,Idaho,0,,1743,4225,,89,737,6794
Nov-99,Illinois,32712,,6572,13699,,218,0,53201
Nov-99,Indiana,0,,2557,19673,,12,0,22242
Nov-99,Iowa,3421,,41,7507,,4,11,10984
Nov-99,Kansas,0,,2973,10615,,195,0,13783
Nov-99,Kentucky,0,,8000,19835,,394,0,28229
Nov-99,Louisiana,0,,5336,18423,,232,0,23991
Nov-99,Maine,0,,990,3709,,45,0,4744
Nov-99,Mariana Islands,0,,0,13,,0,0,13
Nov-99,Maryland,3383,,180,7935,,8,0,11506
Nov-99,Massachusetts,343,,1154,1366,,19,269,3151
Nov-99,Michigan,10331,,111,28946,,7,0,39395
Nov-99,Minnesota,2256,,2426,12272,,72,0,17026
Nov-99,Mississippi,0,,5005,18516,,192,0,23713
Nov-99,Missouri,0,,3255,20974,,189,0,24418
Nov-99,Montana,0,,1304,4376,,97,0,5777
Nov-99,Nebraska,1569,,56,4578,,1,0,6204
Nov-99,Nevada,0,,2542,2672,,136,0,5350
Nov-99,New Hampshire,2,,1311,2963,,12,0,4288
Nov-99,New Jersey,0,,1318,3086,,56,8,4468
Nov-99,New Mexico,0,,2534,5441,,144,0,8119
Nov-99,New York,4223,,728,15637,,8,43,20639
Nov-99,North Carolina,8620,,1494,24469,,90,0,34673
Nov-99,North Dakota,29,,394,2444,,18,0,2885
Nov-99,Ohio,0,,10639,27755,,546,0,38940
Nov-99,Oklahoma,0,,4305,14383,,332,0,19020
Nov-99,Oregon,0,,5229,12708,,157,0,18094
Nov-99,Pennsylvania,763,,4082,58877,,2311,0,66033
Nov-99,Puerto Rico,0,,400,76,,4,0,480
Nov-99,Rhode Island,0,,425,543,,104,0,1072
Nov-99,South Carolina,529,,4494,9898,,135,0,15056
Nov-99,South Dakota,0,,366,3318,,29,0,3713
Nov-99,Tennessee,0,,9922,18181,,368,0,28471
Nov-99,Texas,4398,,18069,46989,,1045,39,70540
Nov-99,Utah,0,,2094,5449,,64,0,7607
Nov-99,Vermont,0,,453,1969,,18,0,2440
Nov-99,Virgin Islands,0,,0,0,,0,0,0
Nov-99,Virginia,0,,6762,16104,,167,0,23033
Nov-99,Washington,1139,,2736,7904,,145,33,11957
Nov-99,West Virginia,0,,3184,14108,,189,0,17481
Nov-99,Wisconsin,0,,3654,19030,,6,0,22690
Nov-99,Wyoming,184,,775,2000,,34,0,2993
Oct-99,Alabama,0,,7625,14581,,278,0,22484
Oct-99,Alaska,0,,1851,3707,,165,0,5723
Oct-99,Arizona,1506,,6182,6954,,274,0,14916
Oct-99,Arkansas,479,,4120,14545,,244,0,19388
Oct-99,California,7976,,32530,37421,,0,0,77927
Oct-99,Colorado,0,,11307,20319,,810,0,32436
Oct-99,Connecticut,2541,,2191,2578,,2,14,7326
Oct-99,Delaware,0,,586,1318,,26,0,1930
Oct-99,District of Columbia,0,,5,0,,0,0,5
Oct-99,Florida,0,,10448,12058,,390,2771,25667
Oct-99,Georgia,3394,,8189,17391,,277,12920,42171
Oct-99,Guam,0,,10,8,,2,0,20
Oct-99,Hawaii,414,,0,0,,0,0,414
Oct-99,Idaho,0,,1729,6182,,116,587,8614
Oct-99,Illinois,32640,,5854,10776,,201,0,49471
Oct-99,Indiana,0,,2457,16865,,6,0,19328
Oct-99,Iowa,4121,,48,6840,,2,6,11017
Oct-99,Kansas,0,,3318,8025,,152,0,11495
Oct-99,Kentucky,0,,7824,15817,,352,0,23993
Oct-99,Louisiana,0,,5516,16218,,230,0,21964
Oct-99,Maine,0,,1267,7150,,86,0,8503
Oct-99,Mariana Islands,0,,0,0,,0,0,0
Oct-99,Maryland,3129,,186,5743,,12,0,9070
Oct-99,Massachusetts,521,,1223,1254,,22,312,3332
Oct-99,Michigan,10924,,99,24306,,5,0,35334
Oct-99,Minnesota,2507,,2895,21302,,111,0,26815
Oct-99,Mississippi,0,,5116,12980,,203,0,18299
Oct-99,Missouri,0,,3639,19215,,233,0,23087
Oct-99,Montana,0,,1614,7854,,120,0,9588
Oct-99,Nebraska,1598,,55,4909,,1,0,6563
Oct-99,Nevada,0,,2362,2541,,141,0,5044
Oct-99,New Hampshire,2,,1515,3448,,9,0,4974
Oct-99,New Jersey,0,,1396,2191,,54,9,3650
Oct-99,New Mexico,0,,3091,6494,,169,0,9754
Oct-99,New York,4669,,877,14634,,4,70,20254
Oct-99,North Carolina,8446,,1532,19809,,135,0,29922
Oct-99,North Dakota,0,,438,4290,,17,0,4745
Oct-99,Ohio,0,,10443,18780,,547,0,29770
Oct-99,Oklahoma,0,,4687,11147,,272,0,16106
Oct-99,Oregon,0,,4949,8591,,148,0,13688
Oct-99,Pennsylvania,701,,1,53760,,1835,0,56297
Oct-99,Puerto Rico,0,,415,90,,8,0,513
Oct-99,Rhode Island,0,,447,578,,77,0,1102
Oct-99,South Carolina,439,,4311,8038,,101,0,12889
Oct-99,South Dakota,0,,414,5083,,27,0,5524
Oct-99,Tennessee,0,,10078,13346,,337,0,23761
Oct-99,Texas,4654,,19018,43469,,939,0,68080
Oct-99,Utah,0,,1704,6232,,80,0,8016
Oct-99,Vermont,0,,650,2460,,19,0,3129
Oct-99,Virgin Islands,0,,0,0,,0,0,0
Oct-99,Virginia,0,,7279,13316,,188,0,20783
Oct-99,Washington,1119,,3037,11136,,163,39,15494
Oct-99,West Virginia,0,,3352,12793,,214,0,16359
Oct-99,Wisconsin,0,,4123,20534,,7,0,24664
Oct-99,Wyoming,270,,795,2406,,53,0,3524
Sep-99,Alabama,0,,6743,13170,,268,0,20181
Sep-99,Alaska,0,,999,2567,,57,0,3623
Sep-99,Arizona,1640,,5840,6406,,254,1,14141
Sep-99,Arkansas,868,,3547,12919,,246,0,17580
Sep-99,California,8101,,28771,33647,,0,0,70519
Sep-99,Colorado,0,,8536,16074,,464,10,25084
Sep-99,Connecticut,2734,,1659,2103,,8,95,6599
Sep-99,Delaware,0,,401,1096,,11,0,1508
Sep-99,District of Columbia,0,,0,0,,0,0,0
Sep-99,Florida,0,,9292,9495,,350,1262,20399
Sep-99,Georgia,3442,,7114,12545,,218,9884,33203
Sep-99,Guam,0,,16,14,,2,0,32
Sep-99,Hawaii,451,,0,0,,0,0,451
Sep-99,Idaho,0,,1662,6041,,130,677,8510
Sep-99,Illinois,28734,,4850,9115,,153,0,42852
Sep-99,Indiana,0,,1883,13143,,1,0,15027
Sep-99,Iowa,3287,,59,4845,,3,30,8224
Sep-99,Kansas,0,,2492,5840,,122,0,8454
Sep-99,Kentucky,0,,6606,13018,,366,0,19990
Sep-99,Louisiana,0,,5237,14128,,226,0,19591
Sep-99,Maine,0,,1211,4913,,89,0,6213
Sep-99,Mariana Islands,0,,0,0,,0,0,0
Sep-99,Maryland,2792,,159,4256,,14,0,7221
Sep-99,Massachusetts,285,,927,883,,17,232,2344
Sep-99,Michigan,9349,,98,22204,,7,0,31658
Sep-99,Minnesota,2297,,2492,20823,,92,0,25704
Sep-99,Mississippi,0,,4674,10099,,186,0,14959
Sep-99,Missouri,0,,3048,14309,,114,0,17471
Sep-99,Montana,0,,1552,5933,,107,0,7592
Sep-99,Nebraska,1354,,36,3236,,2,0,4628
Sep-99,Nevada,0,,2385,2793,,150,0,5328
Sep-99,New Hampshire,0,,1357,2828,,13,0,4198
Sep-99,New Jersey,0,,1153,1856,,47,2,3058
Sep-99,New Mexico,0,,2655,4844,,157,0,7656
Sep-99,New York,4496,,803,11908,,14,98,17319
Sep-99,North Carolina,7572,,1348,15374,,87,0,24381
Sep-99,North Dakota,0,,376,3748,,25,0,4149
Sep-99,Ohio,0,,8442,16519,,457,0,25418
Sep-99,Oklahoma,5,,4123,9383,,286,0,13797
Sep-99,Oregon,0,,4907,10486,,160,0,15553
Sep-99,Pennsylvania,1656,,0,42302,,1171,0,45129
Sep-99,Puerto Rico,0,,409,129,,2,0,540
Sep-99,Rhode Island,0,,344,438,,78,0,860
Sep-99,South Carolina,457,,4235,7866,,88,0,12646
